"","TIME","GEO","SEX","CITIZEN","AGE","WSTATUS","UNIT","Value","isoref"
"5539",2017,"Poland","Females","Total","From 15 to 64 years","Population","Thousand",12169400,"pl"
"5545",2017,"Portugal","Total","Total","From 15 to 64 years","Population","Thousand",6659100,"pt"
"5551",2017,"Portugal","Males","Total","From 15 to 64 years","Population","Thousand",3216300,"pt"
"5557",2017,"Portugal","Females","Total","From 15 to 64 years","Population","Thousand",3442900,"pt"
"5563",2017,"Romania","Total","Total","From 15 to 64 years","Population","Thousand",13094600,"ro"
"5569",2017,"Romania","Males","Total","From 15 to 64 years","Population","Thousand",6608300,"ro"
"5575",2017,"Romania","Females","Total","From 15 to 64 years","Population","Thousand",6486300,"ro"
"5581",2017,"Slovenia","Total","Total","From 15 to 64 years","Population","Thousand",1362100,"si"
"5587",2017,"Slovenia","Males","Total","From 15 to 64 years","Population","Thousand",697800,"si"
"5593",2017,"Slovenia","Females","Total","From 15 to 64 years","Population","Thousand",664300,"si"
"5599",2017,"Slovakia","Total","Total","From 15 to 64 years","Population","Thousand",3780500,"sk"
"5605",2017,"Slovakia","Males","Total","From 15 to 64 years","Population","Thousand",1903100,"sk"
"5611",2017,"Slovakia","Females","Total","From 15 to 64 years","Population","Thousand",1877400,"sk"
"5617",2017,"Finland","Total","Total","From 15 to 64 years","Population","Thousand",3434100,"fi"
"5623",2017,"Finland","Males","Total","From 15 to 64 years","Population","Thousand",1735000,"fi"
"5629",2017,"Finland","Females","Total","From 15 to 64 years","Population","Thousand",1699200,"fi"
"5635",2017,"Sweden","Total","Total","From 15 to 64 years","Population","Thousand",6289500,"se"
"5641",2017,"Sweden","Males","Total","From 15 to 64 years","Population","Thousand",3213500,"se"
"5647",2017,"Sweden","Females","Total","From 15 to 64 years","Population","Thousand",3076000,"se"
"5653",2017,"Iceland","Total","Total","From 15 to 64 years","Population","Thousand",212900,"is"
"5659",2017,"Iceland","Males","Total","From 15 to 64 years","Population","Thousand",109400,"is"
"5665",2017,"Iceland","Females","Total","From 15 to 64 years","Population","Thousand",103500,"is"
"5671",2017,"Norway","Total","Total","From 15 to 64 years","Population","Thousand",3444900,"no"
"5677",2017,"Norway","Males","Total","From 15 to 64 years","Population","Thousand",1764000,"no"
"5683",2017,"Norway","Females","Total","From 15 to 64 years","Population","Thousand",1680900,"no"
"5689",2017,"Switzerland","Total","Total","From 15 to 64 years","Population","Thousand",5583100,"ch"
"5695",2017,"Switzerland","Males","Total","From 15 to 64 years","Population","Thousand",2819200,"ch"
"5701",2017,"Switzerland","Females","Total","From 15 to 64 years","Population","Thousand",2763900,"ch"
"5707",2017,"Montenegro","Total","Total","From 15 to 64 years","Population","Thousand",421800,"me"
"5713",2017,"Montenegro","Males","Total","From 15 to 64 years","Population","Thousand",211000,"me"
"5719",2017,"Montenegro","Females","Total","From 15 to 64 years","Population","Thousand",210800,"me"
"5725",2017,"Serbia","Total","Total","From 15 to 64 years","Population","Thousand",4617600,"rs"
"5731",2017,"Serbia","Males","Total","From 15 to 64 years","Population","Thousand",2303700,"rs"
"5737",2017,"Serbia","Females","Total","From 15 to 64 years","Population","Thousand",2313900,"rs"
"5743",2017,"Turkey","Total","Total","From 15 to 64 years","Population","Thousand",53146000,"tr"
"5749",2017,"Turkey","Males","Total","From 15 to 64 years","Population","Thousand",26685900,"tr"
"5755",2017,"Turkey","Females","Total","From 15 to 64 years","Population","Thousand",26460100,"tr"
