"","TIME","GEO","SEX","CITIZEN","AGE","WSTATUS","UNIT","Value","isoref"
"5056",2016,"Finland","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",110300,"fi"
"5062",2016,"Sweden","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",364600,"se"
"5068",2016,"Sweden","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",201000,"se"
"5074",2016,"Sweden","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",163600,"se"
"5080",2016,"Iceland","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",5800,"is"
"5086",2016,"Iceland","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",3000,"is"
"5092",2016,"Iceland","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",2800,"is"
"5098",2016,"Norway","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",128600,"no"
"5104",2016,"Norway","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",77900,"no"
"5110",2016,"Norway","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",50800,"no"
"5116",2016,"Switzerland","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",237000,"ch"
"5122",2016,"Switzerland","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",124700,"ch"
"5128",2016,"Switzerland","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",112400,"ch"
"5134",2016,"Montenegro","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",48100,"me"
"5140",2016,"Montenegro","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",27300,"me"
"5146",2016,"Montenegro","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",20800,"me"
"5152",2016,"Serbia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",488300,"rs"
"5158",2016,"Serbia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",260900,"rs"
"5164",2016,"Serbia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",227400,"rs"
"5170",2016,"Turkey","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",3289400,"tr"
"5176",2016,"Turkey","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",1978100,"tr"
"5182",2016,"Turkey","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",1311300,"tr"
"5188",2017,"Belgium","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",353100,"be"
"5194",2017,"Belgium","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",190600,"be"
"5200",2017,"Belgium","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",162500,"be"
"5206",2017,"Bulgaria","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",204100,"bg"
"5212",2017,"Bulgaria","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",112500,"bg"
"5218",2017,"Bulgaria","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",91600,"bg"
"5224",2017,"Czechia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",154400,"cz"
"5230",2017,"Czechia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",69300,"cz"
"5236",2017,"Czechia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",85000,"cz"
"5242",2017,"Denmark","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",170700,"dk"
"5248",2017,"Denmark","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",86900,"dk"
"5254",2017,"Denmark","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",83800,"dk"
"5260",2017,"Estonia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",39500,"ee"
"5266",2017,"Estonia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",22000,"ee"
"5272",2017,"Estonia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",17600,"ee"
"5278",2017,"Ireland","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",156800,"ie"
"5284",2017,"Ireland","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",89600,"ie"
"5290",2017,"Ireland","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",67100,"ie"
"5296",2017,"Greece","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",1017800,"gr"
"5302",2017,"Greece","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",467100,"gr"
"5308",2017,"Greece","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",550700,"gr"
"5314",2017,"Spain","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",3909500,"es"
"5320",2017,"Spain","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",1901500,"es"
"5326",2017,"Spain","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",2007900,"es"
"5332",2017,"France","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",2776400,"fr"
"5338",2017,"France","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",1448500,"fr"
"5344",2017,"France","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",1327900,"fr"
"5350",2017,"Croatia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",204300,"hr"
"5356",2017,"Croatia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",104100,"hr"
"5362",2017,"Croatia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",100200,"hr"
"5368",2017,"Italy","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",2896000,"it"
"5374",2017,"Italy","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",1533000,"it"
"5380",2017,"Italy","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",1363000,"it"
"5386",2017,"Cyprus","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",47000,"cy"
"5392",2017,"Cyprus","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",23900,"cy"
"5398",2017,"Cyprus","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",23100,"cy"
"5404",2017,"Latvia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",84300,"lv"
"5410",2017,"Latvia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",46900,"lv"
"5416",2017,"Latvia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",37400,"lv"
"5422",2017,"Lithuania","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",102800,"lt"
"5428",2017,"Lithuania","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",61100,"lt"
"5434",2017,"Lithuania","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",41700,"lt"
"5440",2017,"Luxembourg","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",15800,"lu"
"5446",2017,"Luxembourg","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",8500,"lu"
"5452",2017,"Luxembourg","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",7300,"lu"
"5458",2017,"Hungary","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",191500,"hu"
"5464",2017,"Hungary","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",95700,"hu"
"5470",2017,"Hungary","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",95800,"hu"
"5476",2017,"Malta","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",9200,"mt"
"5482",2017,"Malta","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",5300,"mt"
"5488",2017,"Malta","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",3900,"mt"
"5494",2017,"Netherlands","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",428200,"nl"
"5500",2017,"Netherlands","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",210000,"nl"
"5506",2017,"Netherlands","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",218200,"nl"
"5512",2017,"Austria","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",247300,"at"
"5518",2017,"Austria","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",141000,"at"
"5524",2017,"Austria","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",106300,"at"
"5530",2017,"Poland","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",840400,"pl"
"5536",2017,"Poland","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",461500,"pl"
"5542",2017,"Poland","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",378800,"pl"
"5548",2017,"Portugal","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",456700,"pt"
"5554",2017,"Portugal","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",219900,"pt"
"5560",2017,"Portugal","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",236800,"pt"
"5566",2017,"Romania","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",448700,"ro"
"5572",2017,"Romania","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",290100,"ro"
"5578",2017,"Romania","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",158700,"ro"
"5584",2017,"Slovenia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",67400,"si"
"5590",2017,"Slovenia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",31600,"si"
"5596",2017,"Slovenia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",35800,"si"
"5602",2017,"Slovakia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",223400,"sk"
"5608",2017,"Slovakia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",118500,"sk"
"5614",2017,"Slovakia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",104900,"sk"
"5620",2017,"Finland","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",232800,"fi"
"5626",2017,"Finland","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",124300,"fi"
"5632",2017,"Finland","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",108500,"fi"
"5638",2017,"Sweden","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",356200,"se"
"5644",2017,"Sweden","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",194200,"se"
"5650",2017,"Sweden","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",162100,"se"
"5656",2017,"Iceland","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",5400,"is"
"5662",2017,"Iceland","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",2900,"is"
"5668",2017,"Iceland","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",2500,"is"
"5674",2017,"Norway","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",113800,"no"
"5680",2017,"Norway","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",66000,"no"
"5686",2017,"Norway","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",47700,"no"
"5692",2017,"Switzerland","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",232600,"ch"
"5698",2017,"Switzerland","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",118500,"ch"
"5704",2017,"Switzerland","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",114100,"ch"
"5710",2017,"Montenegro","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",43800,"me"
"5716",2017,"Montenegro","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",23300,"me"
"5722",2017,"Montenegro","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",20500,"me"
"5728",2017,"Serbia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",432900,"rs"
"5734",2017,"Serbia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",229100,"rs"
"5740",2017,"Serbia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",203800,"rs"
"5746",2017,"Turkey","Total","Total","From 15 to 64 years","Unemployed persons","Thousand",3404000,"tr"
"5752",2017,"Turkey","Males","Total","From 15 to 64 years","Unemployed persons","Thousand",1996800,"tr"
"5758",2017,"Turkey","Females","Total","From 15 to 64 years","Unemployed persons","Thousand",1407200,"tr"
