"","TIME","GEO","SEX","CITIZEN","AGE","WSTATUS","UNIT","Value","isoref"
"5205",2017,"Bulgaria","Total","Total","From 15 to 64 years","Employed persons","Thousand",3073400,"bg"
"5211",2017,"Bulgaria","Males","Total","From 15 to 64 years","Employed persons","Thousand",1638600,"bg"
"5217",2017,"Bulgaria","Females","Total","From 15 to 64 years","Employed persons","Thousand",1434800,"bg"
"5223",2017,"Czechia","Total","Total","From 15 to 64 years","Employed persons","Thousand",5093900,"cz"
"5229",2017,"Czechia","Males","Total","From 15 to 64 years","Employed persons","Thousand",2842900,"cz"
"5235",2017,"Czechia","Females","Total","From 15 to 64 years","Employed persons","Thousand",2251000,"cz"
"5241",2017,"Denmark","Total","Total","From 15 to 64 years","Employed persons","Thousand",2734000,"dk"
"5247",2017,"Denmark","Males","Total","From 15 to 64 years","Employed persons","Thousand",1430500,"dk"
"5253",2017,"Denmark","Females","Total","From 15 to 64 years","Employed persons","Thousand",1303500,"dk"
"5259",2017,"Estonia","Total","Total","From 15 to 64 years","Employed persons","Thousand",625600,"ee"
"5265",2017,"Estonia","Males","Total","From 15 to 64 years","Employed persons","Thousand",323700,"ee"
"5271",2017,"Estonia","Females","Total","From 15 to 64 years","Employed persons","Thousand",301900,"ee"
"5277",2017,"Ireland","Total","Total","From 15 to 64 years","Employed persons","Thousand",2125100,"ie"
"5283",2017,"Ireland","Males","Total","From 15 to 64 years","Employed persons","Thousand",1137000,"ie"
"5289",2017,"Ireland","Females","Total","From 15 to 64 years","Employed persons","Thousand",988200,"ie"
"5295",2017,"Greece","Total","Total","From 15 to 64 years","Employed persons","Thousand",3682700,"gr"
"5301",2017,"Greece","Males","Total","From 15 to 64 years","Employed persons","Thousand",2137900,"gr"
"5307",2017,"Greece","Females","Total","From 15 to 64 years","Employed persons","Thousand",1544800,"gr"
"5313",2017,"Spain","Total","Total","From 15 to 64 years","Employed persons","Thousand",18648500,"es"
"5319",2017,"Spain","Males","Total","From 15 to 64 years","Employed persons","Thousand",10162000,"es"
"5325",2017,"Spain","Females","Total","From 15 to 64 years","Employed persons","Thousand",8486600,"es"
"5331",2017,"France","Total","Total","From 15 to 64 years","Employed persons","Thousand",26511800,"fr"
"5337",2017,"France","Males","Total","From 15 to 64 years","Employed persons","Thousand",13745800,"fr"
"5343",2017,"France","Females","Total","From 15 to 64 years","Employed persons","Thousand",12766000,"fr"
"5349",2017,"Croatia","Total","Total","From 15 to 64 years","Employed persons","Thousand",1603000,"hr"
"5355",2017,"Croatia","Males","Total","From 15 to 64 years","Employed persons","Thousand",868400,"hr"
"5361",2017,"Croatia","Females","Total","From 15 to 64 years","Employed persons","Thousand",734600,"hr"
"5367",2017,"Italy","Total","Total","From 15 to 64 years","Employed persons","Thousand",22443600,"it"
"5373",2017,"Italy","Males","Total","From 15 to 64 years","Employed persons","Thousand",12934100,"it"
"5379",2017,"Italy","Females","Total","From 15 to 64 years","Employed persons","Thousand",9509500,"it"
"5385",2017,"Cyprus","Total","Total","From 15 to 64 years","Employed persons","Thousand",369800,"cy"
"5391",2017,"Cyprus","Males","Total","From 15 to 64 years","Employed persons","Thousand",190600,"cy"
"5397",2017,"Cyprus","Females","Total","From 15 to 64 years","Employed persons","Thousand",179300,"cy"
"5403",2017,"Latvia","Total","Total","From 15 to 64 years","Employed persons","Thousand",861900,"lv"
"5409",2017,"Latvia","Males","Total","From 15 to 64 years","Employed persons","Thousand",428000,"lv"
"5415",2017,"Latvia","Females","Total","From 15 to 64 years","Employed persons","Thousand",433800,"lv"
"5421",2017,"Lithuania","Total","Total","From 15 to 64 years","Employed persons","Thousand",1305600,"lt"
"5427",2017,"Lithuania","Males","Total","From 15 to 64 years","Employed persons","Thousand",636100,"lt"
"5433",2017,"Lithuania","Females","Total","From 15 to 64 years","Employed persons","Thousand",669500,"lt"
"5439",2017,"Luxembourg","Total","Total","From 15 to 64 years","Employed persons","Thousand",269900,"lu"
"5445",2017,"Luxembourg","Males","Total","From 15 to 64 years","Employed persons","Thousand",144600,"lu"
"5451",2017,"Luxembourg","Females","Total","From 15 to 64 years","Employed persons","Thousand",125300,"lu"
"5457",2017,"Hungary","Total","Total","From 15 to 64 years","Employed persons","Thousand",4373400,"hu"
"5463",2017,"Hungary","Males","Total","From 15 to 64 years","Employed persons","Thousand",2389700,"hu"
"5469",2017,"Hungary","Females","Total","From 15 to 64 years","Employed persons","Thousand",1983700,"hu"
"5475",2017,"Malta","Total","Total","From 15 to 64 years","Employed persons","Thousand",216800,"mt"
"5481",2017,"Malta","Males","Total","From 15 to 64 years","Employed persons","Thousand",129400,"mt"
"5487",2017,"Malta","Females","Total","From 15 to 64 years","Employed persons","Thousand",87400,"mt"
"5493",2017,"Netherlands","Total","Total","From 15 to 64 years","Employed persons","Thousand",8376400,"nl"
"5499",2017,"Netherlands","Males","Total","From 15 to 64 years","Employed persons","Thousand",4449200,"nl"
"5505",2017,"Netherlands","Females","Total","From 15 to 64 years","Employed persons","Thousand",3927300,"nl"
"5511",2017,"Austria","Total","Total","From 15 to 64 years","Employed persons","Thousand",4185300,"at"
"5517",2017,"Austria","Males","Total","From 15 to 64 years","Employed persons","Thousand",2208600,"at"
"5523",2017,"Austria","Females","Total","From 15 to 64 years","Employed persons","Thousand",1976700,"at"
"5529",2017,"Poland","Total","Total","From 15 to 64 years","Employed persons","Thousand",16078800,"pl"
"5535",2017,"Poland","Males","Total","From 15 to 64 years","Employed persons","Thousand",8842100,"pl"
"5541",2017,"Poland","Females","Total","From 15 to 64 years","Employed persons","Thousand",7236700,"pl"
"5547",2017,"Portugal","Total","Total","From 15 to 64 years","Employed persons","Thousand",4515400,"pt"
"5553",2017,"Portugal","Males","Total","From 15 to 64 years","Employed persons","Thousand",2286000,"pt"
"5559",2017,"Portugal","Females","Total","From 15 to 64 years","Employed persons","Thousand",2229400,"pt"
"5565",2017,"Romania","Total","Total","From 15 to 64 years","Employed persons","Thousand",8363200,"ro"
"5571",2017,"Romania","Males","Total","From 15 to 64 years","Employed persons","Thousand",4743700,"ro"
"5577",2017,"Romania","Females","Total","From 15 to 64 years","Employed persons","Thousand",3619500,"ro"
"5583",2017,"Slovenia","Total","Total","From 15 to 64 years","Employed persons","Thousand",943500,"si"
"5589",2017,"Slovenia","Males","Total","From 15 to 64 years","Employed persons","Thousand",506100,"si"
"5595",2017,"Slovenia","Females","Total","From 15 to 64 years","Employed persons","Thousand",437300,"si"
"5601",2017,"Slovakia","Total","Total","From 15 to 64 years","Employed persons","Thousand",2502100,"sk"
"5607",2017,"Slovakia","Males","Total","From 15 to 64 years","Employed persons","Thousand",1370200,"sk"
"5613",2017,"Slovakia","Females","Total","From 15 to 64 years","Employed persons","Thousand",1131900,"sk"
"5619",2017,"Finland","Total","Total","From 15 to 64 years","Employed persons","Thousand",2402600,"fi"
"5625",2017,"Finland","Males","Total","From 15 to 64 years","Employed persons","Thousand",1238000,"fi"
"5631",2017,"Finland","Females","Total","From 15 to 64 years","Employed persons","Thousand",1164600,"fi"
"5637",2017,"Sweden","Total","Total","From 15 to 64 years","Employed persons","Thousand",4833900,"se"
"5643",2017,"Sweden","Males","Total","From 15 to 64 years","Employed persons","Thousand",2514700,"se"
"5649",2017,"Sweden","Females","Total","From 15 to 64 years","Employed persons","Thousand",2319200,"se"
"5655",2017,"Iceland","Total","Total","From 15 to 64 years","Employed persons","Thousand",183300,"is"
"5661",2017,"Iceland","Males","Total","From 15 to 64 years","Employed persons","Thousand",96900,"is"
"5667",2017,"Iceland","Females","Total","From 15 to 64 years","Employed persons","Thousand",86400,"is"
"5673",2017,"Norway","Total","Total","From 15 to 64 years","Employed persons","Thousand",2549600,"no"
"5679",2017,"Norway","Males","Total","From 15 to 64 years","Employed persons","Thousand",1333100,"no"
"5685",2017,"Norway","Females","Total","From 15 to 64 years","Employed persons","Thousand",1216500,"no"
"5691",2017,"Switzerland","Total","Total","From 15 to 64 years","Employed persons","Thousand",4454400,"ch"
"5697",2017,"Switzerland","Males","Total","From 15 to 64 years","Employed persons","Thousand",2375700,"ch"
"5703",2017,"Switzerland","Females","Total","From 15 to 64 years","Employed persons","Thousand",2078700,"ch"
"5709",2017,"Montenegro","Total","Total","From 15 to 64 years","Employed persons","Thousand",223900,"me"
"5715",2017,"Montenegro","Males","Total","From 15 to 64 years","Employed persons","Thousand",125400,"me"
"5721",2017,"Montenegro","Females","Total","From 15 to 64 years","Employed persons","Thousand",98600,"me"
"5727",2017,"Serbia","Total","Total","From 15 to 64 years","Employed persons","Thousand",2647900,"rs"
"5733",2017,"Serbia","Males","Total","From 15 to 64 years","Employed persons","Thousand",1471600,"rs"
"5739",2017,"Serbia","Females","Total","From 15 to 64 years","Employed persons","Thousand",1176300,"rs"
"5745",2017,"Turkey","Total","Total","From 15 to 64 years","Employed persons","Thousand",27393000,"tr"
"5751",2017,"Turkey","Males","Total","From 15 to 64 years","Employed persons","Thousand",18870400,"tr"
"5757",2017,"Turkey","Females","Total","From 15 to 64 years","Employed persons","Thousand",8522600,"tr"
